,HS10_min,HS10_mean,HS10_max,HS20_min,HS20_mean,HS20_max,HS30_min,HS30_mean,HS30_max,HS40_min,HS40_mean,HS40_max,HS50_min,HS50_mean,HS50_max,HS60_min,HS60_mean,HS60_max,TS30_min,TS30_mean,TS30_max,id_nodo,MNDT,MXDT,MCD,CMNDT,CMXDT,litros_diarios,TA_mean,TA_max,TA_min,HA_mean,HA_max,HA_min,radiacion,precipitacion,eto,fase
2021-07-27,0.7935,0.8191113636363636,0.8421,0.7944,0.8148579545454545,0.8417,0.7646,0.7929056818181818,0.8265,0.7166,0.755203409090909,0.8007,0.8246,0.8316397727272726,0.8421,0.8165,0.8220590909090909,0.8286,27.4,27.704545454545453,28.2,4,40.09,40.215,0.125,-0.0449999999999946,0.02750000000000341,67.80000000000018,23.52,30.04,17.88,0.74,0.946,0.489,27.76,0.0,5.32,4
2021-07-28,0.7927,0.8121333333333333,0.8403,0.7956,0.8105057971014493,0.839,0.7665,0.7889521739130435,0.8281,0.7154,0.7494405797101449,0.8056,0.8216,0.8280492753623188,0.8395,0.8153,0.820631884057971,0.826,27.2,27.492753623188406,28.0,4,40.145,40.260000000000005,0.11500000000000199,0.054999999999999716,0.045000000000001705,67.80000000000018,24.05,29.68,18.32,0.75,0.945,0.5373,27.72,0.0,5.38,4
2021-07-29,0.7922,0.8140065573770492,0.8439,0.7956,0.8137262295081967,0.8414,0.7672,0.7906639344262295,0.823,0.7185,0.7499622950819672,0.7932,0.8207,0.8272836065573771,0.8372,0.8167,0.8212032786885246,0.8263,27.2,27.498360655737706,28.0,4,40.16,40.2825,0.12250000000000227,0.014999999999993463,0.022499999999993747,65.59999999999991,24.68,30.4,19.14,0.723,0.9470000000000001,0.46490000000000004,26.92,0.0,5.34,4
2021-07-30,0.7861,0.8051288135593221,0.8348,0.7939,0.8098271186440679,0.839,0.7653,0.7888033898305085,0.826,0.7128,0.7462322033898305,0.8007,0.8214,0.8281271186440677,0.8411,0.8163,0.8214440677966102,0.8281,27.4,27.96949152542373,28.6,4,40.145,40.3225,0.17749999999999488,-0.014999999999993463,0.03999999999999915,47.59999999999991,27.56,37.7,20.33,0.6456999999999999,0.94,0.27899999999999997,25.82,0.0,6.0,4
2021-07-31,0.7656,0.7817073529411765,0.8064,0.7912,0.8060235294117648,0.8313,0.7677,0.790025,0.8267,0.7185,0.7489911764705882,0.8005,0.8225,0.8303794117647059,0.8437,0.8163,0.8217191176470588,0.8297,28.2,28.46764705882353,29.0,4,40.23,40.345,0.11500000000000199,0.08499999999999375,0.022500000000000853,67.59999999999991,27.19,31.85,19.55,0.5658,0.915,0.1689,26.51,0.0,6.13,4
2021-08-01,0.7537,0.7617948275862069,0.78,0.781,0.7964362068965517,0.8249,0.763,0.7842293103448277,0.8223,0.7156,0.744096551724138,0.7974,0.8195,0.8270689655172414,0.8407,0.8167,0.8225793103448276,0.8297,28.0,28.21034482758621,28.6,4,40.2575,40.3625,0.10499999999999687,0.02750000000000341,0.017499999999998295,43.20000000000027,24.31,28.8,19.31,0.6023,0.831,0.3006,24.31,0.0,5.16,4
2021-08-02,0.7501,0.7888880434782609,0.83,0.778,0.8004380434782609,0.833,0.763,0.7851967391304349,0.8167,0.7142,0.7476815217391304,0.7916,0.8211,0.8288228260869566,0.8402,0.8172,0.8222413043478262,0.8274,27.2,27.471739130434784,28.0,4,40.2725,40.4025,0.13000000000000256,0.015000000000000568,0.04000000000000625,66.19999999999982,23.72,28.96,19.46,0.6808,0.8690000000000001,0.4376,23.03,0.0,4.85,4
2021-08-03,0.7628,0.7988089887640448,0.8391,0.7862,0.8089494382022472,0.8427,0.7667,0.7900674157303371,0.8253,0.7124,0.7501471910112358,0.8,0.8204,0.8278707865168539,0.8402,0.816,0.8209146067415731,0.8272,26.6,27.32359550561798,28.0,4,40.2775,40.425,0.14749999999999375,0.005000000000002558,0.022499999999993747,69.19999999999982,23.71,30.07,17.47,0.6640999999999999,0.927,0.3317,26.61,0.0,5.28,4
2021-08-04,0.775,0.8059253164556962,0.8365,0.7892,0.8120632911392406,0.8385,0.7642,0.7921455696202532,0.8232,0.7145,0.7524227848101266,0.7972,0.8207,0.8292455696202532,0.8407,0.8156,0.8211544303797469,0.8277,27.0,27.37721518987342,28.0,4,40.275,40.4625,0.1875,-0.0025000000000048317,0.03750000000000142,60.40000000000009,26.74,37.09,18.44,0.5484,0.899,0.2045,25.78,0.0,5.98,4
2021-08-05,0.7712,0.7934689189189189,0.8315,0.7907,0.8060418918918919,0.8372,0.7672,0.787772972972973,0.8225,0.7173,0.7459594594594595,0.7946,0.8216,0.8293851351351351,0.843,0.8153,0.8204486486486486,0.8272,27.4,27.862162162162164,28.4,4,40.395,40.5225,0.12749999999999773,0.12000000000000455,0.060000000000002274,69.79999999999973,25.59,32.45,20.26,0.711,0.922,0.469,26.05,0.0,5.42,4
2021-08-06,0.7625,0.7839094117647059,0.8185,0.7894,0.8017494117647059,0.8236,0.7653,0.7867670588235295,0.8216,0.7145,0.7462741176470589,0.7981,0.8235,0.829955294117647,0.8425,0.8151,0.8195541176470588,0.8251,28.0,28.418823529411764,29.2,4,40.41,40.5425,0.13250000000000028,0.014999999999993463,0.01999999999999602,58.000000000000455,26.33,36.42,19.79,0.6886,0.932,0.2527,27.01,0.0,6.39,4
2021-08-07,0.7516,0.77288125,0.8178,0.7869,0.79777875,0.8167,0.7653,0.78611125,0.8213,0.7126,0.74358625,0.7942,0.8225,0.8283875,0.8414,0.8149,0.81788375,0.8235,28.4,28.714999999999996,29.2,4,40.3775,40.605,0.22749999999999915,-0.03249999999999886,0.0625,23.40000000000009,27.77,37.92,19.8,0.6018,0.9470000000000001,0.191,27.07,0.0,6.29,4
2021-08-08,0.7387,0.7477929577464789,0.7694,0.7666,0.7805042253521126,0.8028,0.7485,0.7701197183098591,0.8162,0.6924,0.7231647887323944,0.7867,0.8151,0.8216450704225353,0.8356,0.8116,0.813887323943662,0.8174,28.4,28.63661971830986,29.2,4,40.5025,40.6275,0.125,0.125,0.022500000000000853,7.399999999999636,24.96,29.73,20.8,0.77,0.9540000000000001,0.5621,19.73,0.0,4.4,4
2021-08-09,0.7359,0.772922463768116,0.8239,0.7612,0.785809420289855,0.8224,0.7424,0.7724978260869565,0.8141,0.6892,0.7304115942028986,0.7967,0.8135,0.8250724637681159,0.8409,0.8093,0.8160992753623189,0.8239,28.2,28.344927536231882,28.6,4,40.5025,40.64,0.13750000000000284,0.0,0.012500000000002842,57.80000000000018,24.99,29.58,21.55,0.718,0.92,0.5115,22.34,0.0,4.78,4
2021-08-10,0.7359,0.7596828571428571,0.7889,0.7637,0.7787185714285715,0.7929,0.7367,0.7612,0.7831,0.6791,0.7232628571428571,0.7834,0.8088,0.8214157142857142,0.8363,0.8105,0.81388,0.8195,27.4,27.84285714285714,28.4,4,40.6025,40.6825,0.0799999999999983,0.10000000000000142,0.042499999999996874,21.799999999999727,24.48,29.5,19.25,0.6812999999999999,0.9009999999999999,0.4349,11.86,0.0,2.94,4
2021-08-11,0.739,0.764615625,0.7886,0.7612,0.773496875,0.7815,0.7426,0.77344375,0.807,0.6952,0.743696875,0.7932,0.8172,0.8269984375,0.8421,0.8102,0.8169234375,0.8256,27.4,27.8375,28.2,4,40.57,40.7025,0.13250000000000028,-0.03249999999999886,0.020000000000003126,64.0,26.56,32.84,21.66,0.61,0.809,0.3882,18.89,0.0,4.48,4
2021-08-12,0.7369,0.7741627118644069,0.8218,0.7637,0.7801101694915255,0.8154,0.7367,0.7739254237288136,0.816,0.6781,0.7394779661016949,0.7942,0.8146,0.828564406779661,0.843,0.8149,0.8190686440677966,0.8265,27.6,27.99322033898305,28.4,4,40.5975,40.7375,0.14000000000000057,0.027499999999996305,0.03499999999999659,68.80000000000018,28.25,37.05,22.5,0.5214,0.778,0.2432,16.44,0.0,4.3,4
2021-08-13,0.7357,0.7612706521739131,0.8003,0.7612,0.7748271739130435,0.7894,0.7374,0.7742282608695652,0.8117,0.6767,0.7354478260869565,0.7895,0.8142,0.827354347826087,0.8421,0.8151,0.8189358695652175,0.8265,27.6,28.18913043478261,28.6,4,40.6425,40.775,0.13250000000000028,0.045000000000001705,0.03750000000000142,65.19999999999982,27.4,34.49,20.46,0.5961,0.853,0.33759999999999996,24.62,0.0,5.39,4
2021-08-14,0.7364,0.7856576923076923,0.8342,0.7664,0.7950375,0.838,0.7386,0.778823076923077,0.8223,0.6732,0.7357730769230769,0.7939,0.8146,0.8283567307692308,0.8432,0.8153,0.8195788461538461,0.8265,28.2,28.66153846153846,29.4,4,40.64,40.83,0.18999999999999773,-0.0024999999999977263,0.054999999999999716,66.80000000000018,27.52,37.34,20.56,0.6806,0.924,0.2914,24.3,0.0,5.58,4
2021-08-15,0.7362,0.7906506493506493,0.833,0.7666,0.7994207792207793,0.8355,0.7346,0.781522077922078,0.8199,0.6643,0.7381636363636364,0.7946,0.8132,0.8291376623376624,0.8444,0.8163,0.8202155844155844,0.827,28.4,29.0,29.6,4,40.6275,40.84,0.21250000000000568,-0.012500000000002842,0.010000000000005116,53.19999999999982,29.93,42.65,21.0,0.5475,0.894,0.1434,22.73,0.0,6.4,4
2021-08-16,0.744,0.7935565789473684,0.8305,0.7694,0.7980723684210527,0.8372,0.7421,0.7873605263157895,0.8227,0.6814,0.7492749999999999,0.7984,0.8179,0.8323776315789474,0.8451,0.8167,0.8214513157894737,0.8277,29.0,29.38684210526316,29.6,4,40.735,40.85,0.11500000000000199,0.1075000000000017,0.00999999999999801,68.60000000000036,27.59,33.37,22.99,0.6344,0.8440000000000001,0.3531,21.62,0.0,5.47,4
2021-08-17,0.7405,0.7957126050420168,0.832,0.7679,0.8033336134453781,0.838,0.7461,0.7892075630252101,0.8227,0.6875,0.749720168067227,0.7991,0.8188,0.8322949579831932,0.8453,0.8167,0.8215310924369748,0.8286,28.6,29.1327731092437,29.6,4,40.7725,40.905,0.13250000000000028,0.03750000000000142,0.054999999999999716,72.00000000000091,25.49,29.53,23.15,0.7120000000000001,0.8690000000000001,0.5328,18.59,0.0,4.25,4
2021-08-18,0.7405,0.7971316666666667,0.8335,0.7659,0.8034741666666666,0.8382,0.7428,0.78701,0.8232,0.6802,0.7464883333333333,0.8045,0.8165,0.8306566666666666,0.8449,0.816,0.8206025,0.8281,28.2,28.490000000000002,29.0,4,40.7975,40.9475,0.14999999999999858,0.02499999999999858,0.042499999999996874,71.19999999999982,24.79,30.13,20.84,0.716,0.882,0.5054,18.27,0.0,4.01,4
2021-08-19,0.7466,0.7905635416666666,0.8332,0.7684,0.7945520833333334,0.836,0.7449,0.7797114583333333,0.823,0.6838,0.7374010416666666,0.8045,0.8179,0.8286697916666667,0.8437,0.8156,0.8192395833333334,0.8265,28.0,28.34375,28.6,4,40.855,40.995000000000005,0.14000000000000767,0.05749999999999744,0.04750000000000654,63.600000000000364,24.44,29.64,19.87,0.7290000000000001,0.904,0.5091,18.91,0.0,3.97,4
2021-08-20,0.7369,0.7792109375,0.8178,0.7657,0.79049609375,0.8196,0.7419,0.77963203125,0.8185,0.6735,0.737303125,0.7988,0.8156,0.82910859375,0.8442,0.8153,0.81941875,0.8265,28.0,28.228125,28.6,4,40.875,41.0475,0.17249999999999943,0.020000000000003126,0.052499999999994884,57.80000000000018,24.86,30.62,19.84,0.7240000000000001,0.9309999999999999,0.465,24.66,0.0,4.89,4
2021-08-21,0.7266,0.760430985915493,0.7945,0.7607,0.7841943661971831,0.8087,0.7435,0.7833197183098591,0.815,0.6744,0.7415647887323944,0.792,0.8151,0.8300253521126761,0.8435,0.8151,0.8198929577464789,0.8265,27.6,28.33239436619718,28.6,4,40.9025,41.08,0.17749999999999488,0.02750000000000341,0.03249999999999886,55.80000000000018,25.12,31.3,18.59,0.7140000000000001,0.927,0.3578,23.64,0.0,4.84,4
2021-08-22,0.7245,0.7781222222222222,0.8305,0.7604,0.7907435185185185,0.8362,0.7402,0.7803222222222223,0.8199,0.6652,0.7337333333333333,0.7958,0.8123,0.8273018518518519,0.8435,0.8146,0.8182472222222222,0.8263,28.0,28.174074074074074,28.6,4,40.8875,41.11,0.2224999999999966,-0.015000000000000568,0.030000000000001137,46.80000000000018,25.68,33.84,19.19,0.5911,0.92,0.2458,18.51,0.0,4.59,4
2021-08-23,0.7352,0.7965285714285714,0.8353,0.7607,0.80122,0.8367,0.7407,0.7862014285714286,0.8211,0.669,0.7400300000000001,0.7953,0.8109,0.8266728571428571,0.8407,0.8128,0.81655,0.8218,27.4,27.88285714285714,28.2,4,40.9525,41.125,0.17249999999999943,0.06499999999999773,0.015000000000000568,53.600000000000364,25.35,32.03,20.56,0.5398,0.8540000000000001,0.27449999999999997,18.45,0.0,4.71,4
2021-08-24,0.757,0.7871413793103449,0.8368,0.7714,0.7888275862068965,0.8382,0.7552,0.7755241379310346,0.8213,0.6999,0.7343954022988506,0.7953,0.8198,0.8272402298850574,0.8414,0.8116,0.8168770114942528,0.8225,27.4,27.77701149425287,28.2,4,41.0425,41.2,0.15750000000000597,0.0899999999999963,0.07500000000000284,70.39999999999964,24.54,29.04,21.06,0.7120000000000001,0.895,0.46740000000000004,15.86,0.0,3.68,4
2021-08-25,0.7248,0.7425204819277108,0.7658,0.7471,0.7585132530120482,0.7708,0.7297,0.7476024096385543,0.7663,0.6817,0.7201650602409638,0.766,0.817,0.824444578313253,0.8353,0.8118,0.8155421686746988,0.8195,27.4,27.76626506024096,28.0,4,41.065,41.2375,0.17249999999999943,0.022500000000000853,0.037499999999994316,69.60000000000036,25.11,30.98,20.14,0.6553,0.868,0.4291,23.5,0.0,4.76,4
2021-08-26,0.7129,0.7248708333333334,0.7415,0.731,0.7386841666666667,0.7473,0.7114,0.7231683333333333,0.732,0.6826,0.7188916666666666,0.7473,0.8172,0.8252741666666666,0.8339,0.8118,0.816015,0.8204,27.4,27.756666666666668,28.2,4,41.2,41.385,0.18499999999999517,0.13500000000000512,0.14750000000000085,68.19999999999982,25.05,32.5,18.87,0.6639,0.909,0.33020000000000005,24.31,0.0,4.97,4
2021-08-27,0.7015,0.7132041666666668,0.7314,0.7208,0.7262444444444445,0.7314,0.6997,0.7096888888888889,0.7161,0.6798,0.7257986111111111,0.7613,0.8172,0.8272305555555556,0.8379,0.8125,0.816711111111111,0.8214,27.4,27.833333333333332,28.4,4,41.15,41.370000000000005,0.22000000000000597,-0.05000000000000426,-0.014999999999993463,73.60000000000036,26.96,37.22,18.32,0.5546,0.9059999999999999,0.20739999999999997,24.59,0.0,5.29,4
2021-08-28,0.703,0.7387177419354839,0.7996,0.7206,0.7375677419354838,0.7837,0.6995,0.7073177419354838,0.7245,0.6931,0.7321500000000001,0.7719,0.8207,0.8289532258064516,0.8409,0.813,0.8171693548387097,0.8228,27.6,28.08709677419355,28.4,4,41.2625,41.3975,0.134999999999998,0.11250000000000426,0.027499999999996305,65.0,26.04,34.16,19.76,0.6185,0.9229999999999999,0.25079999999999997,23.64,0.0,5.28,4
2021-08-29,0.6989,0.7423000000000001,0.8016,0.7213,0.7355297872340425,0.778,0.7004,0.7101723404255318,0.7227,0.6892,0.7277393617021276,0.7616,0.8204,0.8281202127659575,0.8379,0.8132,0.8171159574468084,0.8218,27.6,28.206382978723404,28.4,4,41.2675,41.45,0.18250000000000455,0.0049999999999954525,0.05250000000000199,72.80000000000018,25.59,32.59,20.62,0.726,0.934,0.43270000000000003,20.93,0.0,4.43,4
2021-08-30,0.7081,0.7507679611650485,0.7975,0.729,0.7459495145631069,0.7869,0.699,0.7023766990291263,0.7039,0.6889,0.7240592233009709,0.7529,0.8209,0.8278669902912622,0.8374,0.8128,0.8167359223300971,0.8216,28.0,28.297087378640775,28.6,4,41.3275,41.52,0.19250000000000256,0.060000000000002274,0.07000000000000028,71.39999999999964,25.31,31.4,21.08,0.738,0.94,0.4836,21.36,0.0,4.41,4
2021-08-31,0.7091,0.7686744360902256,0.8289,0.7258,0.7747827067669173,0.8303,0.7013,0.750854887218045,0.816,0.7187,0.7410909774436091,0.7935,0.8242,0.8316714285714286,0.8409,0.8132,0.8186947368421053,0.8246,28.0,28.242105263157892,28.6,4,41.395,41.55,0.15499999999999403,0.06750000000000256,0.02999999999999403,105.40000000000055,24.8,29.66,21.21,0.6953,0.872,0.5236999999999999,18.23,0.0,4.01,4
2021-09-01,0.7618,0.7865217948717949,0.8274,0.7676,0.7881435897435898,0.8283,0.7557,0.7772089743589744,0.8157,0.7276,0.7540435897435896,0.7927,0.827,0.831825641025641,0.8416,0.8149,0.8173346153846154,0.8221,27.0,27.63846153846154,28.2,4,41.495000000000005,41.6025,0.1074999999999946,0.10000000000000142,0.05250000000000199,61.600000000000364,24.2,28.85,20.58,0.713,0.871,0.5254,8.4,0.41,2.59,4
2021-09-02,0.7714,0.8051865979381443,0.8383,0.7741,0.7999628865979381,0.8385,0.7576,0.786739175257732,0.8211,0.718,0.7532752577319588,0.8045,0.827,0.8331154639175258,0.8432,0.8128,0.8167,0.8211,26.0,26.7340206185567,27.2,4,41.545,41.6675,0.12249999999999517,0.04999999999999716,0.06499999999999773,56.399999999999636,23.4,29.56,18.44,0.77,0.9490000000000001,0.5274,19.71,2.84,3.92,4
2021-09-03,0.7494,0.7849579365079365,0.8419,0.7629,0.78345,0.8427,0.7459,0.7701579365079365,0.8242,0.6992,0.7307087301587302,0.8005,0.8232,0.8288674603174603,0.8423,0.8132,0.8156603174603175,0.8214,26.2,26.839682539682542,27.2,4,41.515,41.6975,0.18249999999999744,-0.030000000000001137,0.030000000000001137,39.0,24.98,31.05,19.91,0.73,0.9359999999999999,0.4354,22.51,0.0,4.4,4
2021-09-04,0.7423,0.7724336538461538,0.8338,0.7572,0.7791576923076923,0.8345,0.7407,0.7635625,0.8178,0.6992,0.7206346153846154,0.7918,0.8193,0.8247538461538462,0.8372,0.8111,0.8134605769230769,0.8167,26.2,26.715384615384615,27.2,4,41.58,41.725,0.14500000000000313,0.06499999999999773,0.02750000000000341,29.400000000000546,24.06,30.61,19.09,0.746,0.929,0.47479999999999994,23.08,0.0,4.47,4
2021-09-05,0.7004,0.7187048076923077,0.7428,0.7272,0.7418990384615385,0.7604,0.7032,0.7219596153846154,0.7442,0.6439,0.6692538461538462,0.6997,0.8,0.8091153846153846,0.8193,0.807,0.8089326923076924,0.8118,26.2,26.573076923076922,27.0,4,41.6,41.745,0.14499999999999602,0.020000000000003126,0.01999999999999602,0.0,23.86,30.55,18.16,0.723,0.9109999999999999,0.4362,21.83,0.0,4.27,4
2021-09-06,0.6967,0.7348967391304349,0.8284,0.7136,0.7392413043478261,0.8276,0.6845,0.7123532608695653,0.8035,0.6427,0.6588489130434783,0.7192,0.8023,0.8074369565217391,0.8239,0.8053,0.8084652173913043,0.8172,26.2,26.539130434782606,27.0,4,41.59,41.765,0.17499999999999716,-0.00999999999999801,0.020000000000003126,68.19999999999982,24.21,31.69,18.02,0.6651,0.9259999999999999,0.2872,18.08,0.0,3.9,4
2021-09-07,0.6969,0.7328326086956521,0.7874,0.7285,0.7545152173913044,0.7879,0.7072,0.7376032608695652,0.7745,0.6491,0.6831934782608695,0.7189,0.7972,0.8087608695652174,0.8223,0.8053,0.8083684782608695,0.8132,26.2,26.558695652173913,27.0,4,41.635,41.805,0.1700000000000017,0.0449999999999946,0.03999999999999915,0.0,24.56,31.69,18.56,0.5816,0.7390000000000001,0.3962,20.43,0.0,4.45,4
2021-09-08,0.6888,0.7019191919191918,0.7446,0.7082,0.7158313131313131,0.7282,0.6791,0.6911828282828283,0.7072,0.6275,0.6514555555555556,0.6683,0.7846,0.8004525252525252,0.8088,0.8021,0.8066444444444444,0.8128,26.0,26.52121212121212,27.0,4,41.6625,41.83,0.16749999999999687,0.02750000000000341,0.02499999999999858,30.0,25.11,34.94,17.76,0.6212,0.9179999999999999,0.2865,21.89,0.0,4.55,4
2021-09-09,0.6827,0.6915461538461538,0.7073,0.7032,0.7058341880341881,0.7092,0.6767,0.6794478632478633,0.6817,0.661,0.6797282051282051,0.7283,0.807,0.8141418803418803,0.8311,0.8056,0.8102307692307692,0.8167,26.4,26.7025641025641,27.2,4,41.675,41.8775,0.20250000000000057,0.012499999999995737,0.04749999999999943,40.600000000000364,25.91,32.8,21.04,0.5029,0.904,0.2634,20.42,0.0,5.12,4
2021-09-10,0.6792,0.6895510869565217,0.7195,0.702,0.7064065217391304,0.7151,0.6777,0.6804717391304348,0.6835,0.6514,0.6693510869565218,0.7121,0.8072,0.8123304347826086,0.8246,0.8056,0.8094195652173913,0.8151,26.4,26.76086956521739,27.2,4,41.7175,41.9125,0.19500000000000028,0.04250000000000398,0.035000000000003695,40.599999999999454,26.38,34.26,20.44,0.4836,0.7979999999999999,0.2198,22.98,0.0,5.29,4
2021-09-11,0.6797,0.6877630630630631,0.7118,0.7035,0.7077567567567569,0.7235,0.6779,0.6798828828828829,0.6824,0.6521,0.6614486486486486,0.6845,0.8067,0.8110495495495496,0.8193,0.8053,0.8095801801801802,0.8139,26.4,26.792792792792792,27.2,4,41.8125,41.95,0.13750000000000284,0.09499999999999886,0.03750000000000142,39.600000000000364,24.24,31.81,17.92,0.6543000000000001,0.852,0.39880000000000004,20.53,0.0,4.2,4
2021-09-12,0.6792,0.6910168831168831,0.7433,0.7032,0.7118753246753247,0.7401,0.6788,0.6859428571428571,0.7126,0.651,0.6631935064935065,0.7039,0.807,0.8105155844155845,0.8207,0.8053,0.8084610389610389,0.8139,26.2,26.709090909090907,27.0,4,41.8275,41.9825,0.15500000000000114,0.015000000000000568,0.03249999999999886,40.0,23.89,31.29,17.2,0.6487,0.898,0.3197,21.83,0.0,4.32,4
2021-09-13,0.6817,0.6901675324675325,0.7035,0.7074,0.7168987012987013,0.7357,0.6877,0.7045675324675325,0.7344,0.6631,0.7004012987012987,0.7407,0.8079,0.8178597402597403,0.8309,0.8053,0.8099298701298702,0.8156,26.0,26.197402597402597,27.0,4,41.955,42.0325,0.07750000000000057,0.12749999999999773,0.04999999999999716,40.19999999999982,22.46,26.76,18.93,0.731,0.9309999999999999,0.5047,7.18,0.41,1.95,4
2021-09-14,0.687,0.6886833333333333,0.6906,0.7057,0.7098833333333333,0.7146,0.6899,0.6972075757575757,0.7046,0.6957,0.7056545454545454,0.7335,0.8137,0.8182833333333334,0.8272,0.8053,0.8089560606060606,0.8142,25.4,25.7969696969697,26.0,4,41.905,42.08,0.17499999999999716,-0.04999999999999716,0.04749999999999943,41.0,23.62,30.51,19.32,0.715,0.9420000000000001,0.2857,9.9,0.0,2.75,4
2021-09-15,0.6837,0.6873193181818181,0.6918,0.705,0.7058920454545455,0.7072,0.6828,0.6873409090909092,0.6906,0.6819,0.6998681818181818,0.7316,0.8137,0.8190454545454545,0.8293,0.8051,0.8096215909090909,0.8146,25.4,25.829545454545453,26.4,4,41.93,42.16,0.22999999999999687,0.02499999999999858,0.0799999999999983,40.0,24.09,32.48,18.67,0.6762999999999999,0.937,0.27899999999999997,19.73,0.0,3.99,4
2021-09-16,0.6794,0.6841833333333334,0.688,0.7027,0.70465,0.7062,0.6821,0.6834904761904762,0.6847,0.6753,0.6933714285714286,0.7238,0.8121,0.8181345238095238,0.8274,0.8049,0.8096476190476191,0.8144,25.6,25.995238095238093,26.4,4,42.0,42.1725,0.17249999999999943,0.07000000000000028,0.012500000000002842,40.19999999999982,23.42,30.43,17.35,0.6665000000000001,0.871,0.3569,18.48,0.0,3.81,4
2021-09-17,0.6792,0.6831273504273504,0.6878,0.703,0.7049401709401709,0.706,0.6795,0.681940170940171,0.6845,0.6737,0.6847888888888889,0.7114,0.8116,0.8160290598290598,0.8244,0.8046,0.8087000000000001,0.813,25.6,26.13504273504273,26.4,4,42.0375,42.215,0.177500000000002,0.03750000000000142,0.04250000000000398,38.0,23.42,29.99,17.96,0.706,0.924,0.3791,19.14,0.0,3.69,4
2021-09-18,0.6774,0.6808475806451613,0.6853,0.702,0.7040427419354839,0.7057,0.6795,0.6808870967741935,0.6819,0.6709,0.6908443548387097,0.7299,0.8114,0.8183927419354838,0.8314,0.8042,0.8093774193548386,0.8158,25.6,26.141935483870967,26.4,4,42.085,42.2425,0.15749999999999886,0.04749999999999943,0.027499999999996305,40.0,23.8,31.44,17.59,0.6949,0.922,0.30329999999999996,20.43,0.0,3.92,4
2021-09-19,0.6751,0.6773536842105263,0.682,0.7015,0.7031031578947368,0.7047,0.68,0.681401052631579,0.6824,0.6793,0.6887526315789474,0.7245,0.813,0.8169357894736843,0.8286,0.8046,0.8080905263157896,0.8149,25.6,26.17263157894737,26.4,4,42.1375,42.285,0.14749999999999375,0.05250000000000199,0.042499999999996874,30.800000000000182,22.44,27.64,17.8,0.6927,0.941,0.44420000000000004,19.3,0.0,3.61,4
